文山區,臺北市文山區興隆路三段207巷5弄1~50號,51.14,10107,76.96,8000000,103950,0,0,306551,2765371,24.995275,121.560217
文山區,臺北市文山區育英街17巷1~50號,44.46,10108,129.76,16000000,123305,0,0,304339,2764808,24.990273,121.538282
文山區,臺北市文山區木柵路二段109巷100弄1~50號,73.51,10108,128.07,11200000,87456,13.67,0,307078,2764908,24.991075,121.565418
文山區,臺北市文山區秀明路一段1~50號,18.88,10108,103.58,15050000,145296,15.03,0,306994,2764753,24.989679,121.564579
松山區,臺北市松山區富錦街301~350號,31.95,10108,191.03,40500000,212009,0,0,306251,2772597,25.060522,121.557539
松山區,臺北市松山區八德路四段601~650號,14.96,10107,92.52,12000000,129699,0,0,307795,2771402,25.049675,121.572792
松山區,臺北市松山區八德路四段751~800號,6.55,10108,48.56,8000000,164731,0,0,308276,2771495,25.050496,121.577563
文山區,臺北市文山區萬隆街52巷1~50號,22.88,10108,114.47,15120000,132085,0,0,304253,2766013,25.001155,121.537478
文山區,臺北市文山區保儀路13巷1~50號,8.04,10107,93.99,11600000,123416,0,0,307568,2764598,24.988258,121.570259
文山區,臺北市文山區辛亥路四段101巷101~150號,129.18,10108,216.57,24000000,110822,0,0,306633,2766541,25.005834,121.561077
文山區,興安段一小段351~400地號,198,10108,0,37000000,186869,0,0,306122,2765747,24.998685,121.555982
文山區,臺北市文山區育英街1~50號,21.5,10108,66.4,8700000,131024,0,0,304438,2764865,24.990784,121.539265
松山區,臺北市松山區八德路四段251~300號,51.27,10108,187.24,53700000,286795,0,0,307110,2771345,25.049186,121.566001
松山區,臺北市松山區八德路四段251~300號,25.77,10108,161.39,26850000,166363,0,0,307116,2771339,25.049132,121.56606
松山區,臺北市松山區光復北路190巷1~50號,40.77,10107,188.61,36000000,190866,0,0,305839,2771883,25.054091,121.553427
松山區,西松段三小段451~500地號,6.38,10108,0,390000,61176,0,0,306620,2771104,25.047029,121.561135
文山區,臺北市文山區試院路144巷2弄1~50號,12.5,10108,33.87,4060000,119883,0,0,305313,2764805,24.990211,121.54793
文山區,臺北市文山區政大二街101~150號,60.33,10107,152.5,17000000,111472,22.5,0,308902,2764596,24.988189,121.583473
文山區,臺北市文山區指南路三段24巷1弄1~50號,38.05,10107,116.23,11800000,101520,0,0,308491,2764061,24.983374,121.579379
文山區,臺北市文山區辛亥路四段77巷1~50號,41.28,10108,89.48,10200000,113990,0,0,306497,2766790,25.008087,121.55974
松山區,臺北市松山區健康路151~200號,6.11,10106,59.57,12000000,201440,0,0,306346,2771820,25.053503,121.558449
松山區,臺北市松山區南京東路五段291巷19弄1~50號,22.25,10107,110.38,20300000,183911,0,0,307171,2771727,25.052633,121.566622
